,recordid,content,attitude
2419,NA,借丁院士一句话，人类不要老想着怎么去拯救地球，地球不需要你去拯救，应该多想想怎么去拯救自己。,1
2420,NA,自己呼吁环保，大骂别人污染环境，然而吃面包都只吃中间最软的那部分，坐船还要私人定制的无污染游艇……?,3
2421,NA,讲几句心里话吧：1.地球表示劳资起码也有几亿年的历史了，什么风风雨雨没经历过，就你们搞点事也想摧毁我，以为自己有螺旋力可以突破天元呀2.光看外表就感觉这女孩令人不舒服，觉得她凶神恶煞的像是有病，但某些政客还在推崇她，可见其用心3.可能不好听，虽然现在不少人都在种树搞绿化，但对地球而已用处几乎没有，对于地球来讲顺便做个运动别说这几代人的绿化了，你改革开放的成果都付之东流，可这对我地球有什么影响，我改变一下自身环境再弄新植被新物种罢了，不信参考晚侏罗世和中白垩世灭绝,2
2422,NA,其实现在全球的食物已经够吃了，但是因为生产方式的原因，生产的食物往往比需要的食物更多，多出来的部分就这样被浪费了。,4
2423,NA,灾难并非地球的复仇，而是自然的报复地球不需要被拯救，需要被拯救的是人类然鹅现在我还是想吃猪肉！我特么看看猪跑都心满意足！,3
2424,NA,主要是西方借助所谓环保问题上位的政治家太多了，环保是社会活动家嘴里永不过时的宣传口号，环保是新的政治正确。问中国的孩子未来是怎样的，他们会说住在火星上、宇宙旅行；问西方的孩子他们会说气候变暖、冰川融化、人类毁灭。这些孩子就是未来在街上、在演讲台上高呼的大人。西方频发的极端环保组织暴力游行不就是这样形成的吗？,2
2425,NA,其实普京说得很明白，就是被利用了而已。现在比较主流的说法是，欧洲看搞工业还是现代化都不行了，就拿绿色说事，背后打算的还是卖温室气体排放标准。本来是美国来搞，但美国觉得自己恢复工业还有救，于是就变成了那群欧洲人。诸不知，前久日本恢复捕鲸全世界都在说，但是北欧有几个特别强调环保的国家却一直将捕鲸视作自己的文化传统，自始至终就没断过,2
2426,NA,人类发展停滞，下个灭绝的物种可能就是我们自己如果能缩短人类进入太空殖民的时间，我是很支持各国工业化的我们必须在下个物种大灭绝到来以前，成为宇宙文明才是正途，舍本逐末乃是灭亡之道也。倒不如说环保成为西方的政治正确，是一个作秀的方式，这个女孩就算没有了环保，套个宗教皮囊一样可以，其实就是资本主义包装,2
2427,NA,号地儿由！莫得办法，我英语烂，但毕竟我们国家的人用个支付宝都知道能捐个树啥地，怎么比得上人家的唾沫星子，人家罢课都能扯到地球命脉，我们只能办公（虽然我西欧欣赏的国家只有希腊，其他的污点...嗯...）,3
2428,NA,还有，气候不只是人类弄坏的，自然界也有恶化环境的例子，人类只是整个化学式的催化剂兼主要成分，别把自己想得太重要。        弱肉强食是万物的规则，正如《克苏鲁神话》里的古老者一样，我们所创造的，所毁灭的，都不过是弱肉强食规则，之所以保护，只是因为它们的科学价值与艺术价值外加经济效应。,3
2429,NA,自然界就是弱肉强食，适者生存，我发现现在很多人看待自然问题的时候，都把人类是自然的一部分这个点给抛弃了，就像那个环保少女，你说你呼吁保护自然，但是保护自然之前是要人类这个种族的延续和发展，我们人类是大自然的选着，我们能发展到今天也是自然的选着，难道我们要摒弃现在，回归过去？这特么不是反自然，反物种演化吗？更严重点就是反人类。,2
2430,NA,科普一下，石油其实并不属于不可再生资源哦，众多科学家已经证实了石油是地球的一种原始能量，地下是有丰富矿藏的，并不是树木和恐龙腐烂后变成的，参考国内大庆油田等和俄罗斯的油田就会发现的,4
2431,NA,地球：拯救我？你是在说拯救你自己吧，爸爸不需要你们拯救。,1
2432,NA,前几天就差点跟一起上班的白人老太因为这个环保公主给吵起来。我说就只是抗议，喊口号，不去多种种树，研究治理环境的方案一点用都没有，但是那老太总拿以前的例子出来反驳说真的，有些老外真心是吃饱了撑的没事干，天天还要干预别人，醉了,1
2433,NA,人做一切都是为了自己，舍得舍得，看似在舍其实是为了更好的得到！笨蛋才会不顾一切无目地的去放弃讷。,3
2434,NA,天天都说拯救地球，我就寻思地球自生命诞生起后，光是大灭绝都多少回了，还弄这么点事！不过，环境还是要保护的，不过，还是要实干！,1
2435,NA,这里我就说一下，第一不是很喜欢up主对非洲大陆略带贬义的描述。第二，我确实就是因为动物养殖业的非人道现状选择素食的。我尝试去表达我的想法但我没有强制周围人一起和我一样素食。而且如果是出于对养殖行业不人道行为的谴责，其实市场上有很多有机人道养殖和屠宰的肉类供选择，并不需要严格素食。对于化妆品的动物添加剂和动物实验，我在国外，很多品牌有很清晰的描述让我可以去进行选择。越来越多的产品细化到日用品都有类似的描述去帮助素食主义者进行选择。在选择素食以后我的生活用品都经历了革新，我才知道要坚持这个选择其实是很不容易，有时是很不便宜的，所以我希望对于素食主义者的偏见能够少一点。up主觉得想吐槽，感觉也很用有色眼镜看人，我个人只是想为动物福利贡献微薄之力，没想到周围人的冷嘲热讽的声音这么多。希望各位能更多去了解养殖行业，有时是真的很残忍。我就是被几部纪录片改变的人。也希望各位能更了解素食主义者这个群体，不要总以负面新闻定义我们，谢谢,4
2436,NA,在B站看过一个美国脱口秀演员说的话，保护环境，拯救地球其实是在拯救人类自己，地球这个老人家经历的事情多了去了哪个不是天大的事，人类自己才活多少年发展到现在这个程度人类自己就受不了环境了，但是关地球什么事？人类就像虱子可能唯一的用处就是生产塑料，说不定地球就想要塑料(゜ロ゜)听完觉得很对，人类保护环境主要是要保证自己的生存,1
2437,NA,西方吃肉太浪费了，一头猪一头牛，西方最多只吃四分之一，剩下的全扔，中国几乎不浪费，美国人为了彰显身份浪费很严重，感觉动物死的一点都不值,1
2438,NA,瑞典那个少女行为上是很S B，西方国家想用环保来限制我们发展自己却各种污染怎么用怎么好玩起双标确实恶心，但UP一个理解是错的，我们做环保包括最近提倡的垃圾分类什么的，目的都不是为了拯救地球而是拯救我们自己，很多人以为环保是拯救地球其实是错的，地球经历过很多次物种大灭绝环境极端改变像卡尼其积洪还有好几次的温室效应，这都没错问题是这些环境极端变化都是经过几百万年慢慢形成的，我们目前的温室效应是短短100年间就发生的，这是剧变和地球过去发生的不一样，从而导致物种灭绝环境污染损害的最终还是我们自己，和地球屁关系都没有，所以环保还是要搞的,1
2439,NA,人类就是太傲慢了，某位不愿透露真实姓名的金先生说过，人类就是没有牺牲就不会讴歌的勇气的野兽。话说，总是以造物主自居，实际上很多东西都没研究透，这个不是傲慢，那我还真不知道什么傲慢了,1
2440,NA,感觉其实这个女孩就是个傀儡，连最基本的环保知识都不懂,2
2441,NA,人类总想着自己很6666，能打救地球，但其实人对地球来说就是一坨屎，地球这几百亿万年，被火烧被冰冻被干旱，人家屁事没有，重来一直活得精彩，死的一直只有人罢了，救什么地球假伟大罢了就是吃饱没事干，人类总会有灭亡的一天，是自然想这么多屁事干嘛。,2
2442,NA,这不是未来地球的模样 这是未来人类的现状 学过地理的都懂 我们本来就处于又一次大灭绝的前夕  周而复始 这很正常 而且大灭绝时间会很长 树木会经过时间跨度变成煤炭 足够幸运的话我们的骨骸会变成化石 城市变成远古遗迹等待被未来所发现 希望我们人类能够给未来留些永恒的东西吧,3
2443,NA,一边消极看待未来，一边消极做事，这未来最终怕不是如你所愿了。。。,3
2444,NA,他们只会指出问题，自己却不改变，而拿着资料职责其他国家，指责他们为什么毫不作为，自己却在道德制高点享乐,1
2445,NA,2050年地球真的会这样吗？不要她变成这样啊,1
2446,NA,管好自己国家把！还预测,3
2447,NA,英国？？不用预测啊，伦敦雾早就发生了！海洋渔业？跟全球变暖关系大吗？小鬼子在那边排放核污水呢小弟弟！！它们又在装圣母? ? ? ? 等：你们都减排，我就不用减咯,2
2448,NA,这是帝国主义在忽悠，千万别信他们呀挺研制出蒸汽机烧煤多少年了，地球有屁事么？现在他们发展起来了，拿地球污染阻碍别人发展想得美,2
2449,NA,一面宣传未来反乌托邦地球怎么污染怎么战争拍一堆这样的短篇电影，一面又享受着发动战争和造成污染所带来的利益，吃着受害者血肉做成的馒头同时又宣传要同情受害者，某些国家真是差不多得了。,2
